date,value_mill_m3
1997-02-16,88.86669
1997-02-17,89.16468
1997-02-18,88.27161
1997-02-19,87.22955
1997-02-20,86.1875
1997-02-21,85.14544
1997-02-22,84.10384
1997-02-23,83.35931
1997-02-24,84.40137
1997-02-25,84.40137
1997-02-26,85.29443
1997-02-27,86.1875
1997-02-28,86.63403
1997-03-01,87.08057
1997-03-02,87.82509
1997-03-03,89.31322
1997-03-04,89.01569
1997-03-05,88.27161
1997-03-06,87.52709
1997-03-07,86.93202
1997-03-08,86.63403
1997-03-09,87.22955
1997-03-10,88.12262
1997-03-11,86.93202
1997-03-12,86.1875
1997-03-13,85.29443
1997-03-14,84.69891
1997-03-15,84.40137
1997-03-16,84.8479
1997-03-17,85.59197
1997-03-18,84.69891
1997-03-19,83.80585
1997-03-20,82.76424
1997-03-21,81.42419
1997-03-22,80.23359
1997-03-23,79.19153
1997-03-24,78.29847
1997-03-25,77.10786
1997-03-26,75.76827
1997-03-27,75.91681
1997-03-28,76.80988
1997-03-29,77.25641
1997-03-30,77.70294
1997-03-31,78.44746
1997-04-01,79.19153
1997-04-02,79.93605
1997-04-03,80.68012
1997-04-04,80.97766
1997-04-05,81.12666
1997-04-06,82.01971
1997-04-07,82.31725
1997-04-08,81.12666
1997-04-09,80.38258
1997-04-10,79.93605
1997-04-11,79.63806
1997-04-12,79.63806
1997-04-13,80.82912
1997-04-14,82.01971
1997-04-15,82.91278
1997-04-16,82.31725
1997-04-17,83.50831
1997-04-18,84.69891
1997-04-19,85.88996
1997-04-20,87.08057
1997-04-21,87.97363
1997-04-22,87.08057
1997-04-23,86.78303
1997-04-24,85.88996
1997-04-25,85.59197
1997-04-26,85.14544
1997-04-27,84.55037
1997-04-28,83.95484
1997-04-29,83.21077
1997-04-30,82.46625
1997-05-01,82.46625
1997-05-02,83.06178
1997-05-03,85.59197
1997-05-04,87.82509
1997-05-05,90.20674
1997-05-06,91.84387
1997-05-07,92.1414
1997-05-08,91.99287
1997-05-09,91.99287
1997-05-10,92.88593
1997-05-11,94.25253
1997-05-12,95.34184
1997-05-13,97.52
1997-05-14,98.60931
1997-05-15,100.1654
1997-05-16,101.7215
1997-05-17,104.5222
1997-05-18,107.3229
1997-05-19,109.9683
1997-05-20,111.8354
1997-05-21,112.1464
1997-05-22,112.4575
1997-05-23,112.769
1997-05-24,112.6132
1997-05-25,112.4575
1997-05-26,112.769
1997-05-27,112.1464
1997-05-28,111.6797
1997-05-29,111.2129
1997-05-30,110.4351
1997-05-31,110.7461
1997-06-01,111.2129
1997-06-02,111.5239
1997-06-03,111.6797
1997-06-04,110.5903
1997-06-05,109.5015
1997-06-06,108.4122
1997-06-07,107.3229
1997-06-08,106.2336
1997-06-09,105.1442
1997-06-10,105.3
1997-06-11,105.4557
1997-06-12,104.2107
1997-06-13,102.9661
1997-06-14,102.0325
1997-06-15,101.2542
1997-06-16,100.3207
1997-06-17,98.92034
1997-06-18,97.67575
1997-06-19,96.43069
1997-06-20,95.34184
1997-06-21,95.03034
1997-06-22,94.71931
1997-06-23,94.40828
1997-06-24,95.34184
1997-06-25,96.27541
1997-06-26,97.05322
1997-06-27,97.8315
1997-06-28,98.60931
1997-06-29,99.23184
1997-06-30,100.0097
1997-07-01,101.41
1997-07-02,101.8768
1997-07-03,102.8103
1997-07-04,103.8997
1997-07-05,104.8332
1997-07-06,105.7668
1997-07-07,106.5451
1997-07-08,106.8561
1997-07-09,107.1671
1997-07-10,107.6339
1997-07-11,107.9454
1997-07-12,108.5675
1997-07-13,109.19
1997-07-14,109.6568
1997-07-15,109.9683
1997-07-16,110.1236
1997-07-17,110.2793
1997-07-18,110.4351
1997-07-19,110.4351
1997-07-20,110.4351
1997-07-21,110.5903
1997-07-22,110.5903
1997-07-23,110.7461
1997-07-24,110.7461
1997-07-25,110.9018
1997-07-26,111.2129
1997-07-27,111.5239
1997-07-28,111.6797
1997-07-29,111.8354
1997-07-30,110.7461
1997-07-31,109.6568
1997-08-01,108.5675
1997-08-02,107.6339
1997-08-03,107.6339
1997-08-04,107.4786
1997-08-05,106.2336
1997-08-06,104.989
1997-08-07,103.8997
1997-08-08,102.6551
1997-08-09,101.5658
1997-08-10,100.3207
1997-08-11,99.0761
1997-08-12,97.8315
1997-08-13,96.58643
1997-08-14,95.34184
1997-08-15,94.09678
1997-08-16,92.88593
1997-08-17,91.69488
1997-08-18,90.50427
1997-08-19,89.31322
1997-08-20,88.12262
1997-08-21,87.37856
1997-08-22,86.63403
1997-08-23,86.78303
1997-08-24,87.08057
1997-08-25,87.37856
1997-08-26,86.1875
1997-08-27,85.88996
1997-08-28,85.74097
1997-08-29,85.88996
1997-08-30,86.33649
1997-08-31,88.86669
1997-09-01,92.73693
1997-09-02,97.36424
1997-09-03,99.69862
1997-09-04,101.8768
1997-09-05,104.2107
1997-09-06,106.5451
1997-09-07,107.9454
1997-09-08,108.879
1997-09-09,108.2564
1997-09-10,107.3229
1997-09-11,106.3893
1997-09-12,105.6115
1997-09-13,104.989
1997-09-14,105.6115
1997-09-15,106.3893
1997-09-16,105.6115
1997-09-17,104.8332
1997-09-18,104.0554
1997-09-19,103.2771
1997-09-20,102.9661
1997-09-21,103.4329
1997-09-22,104.2107
1997-09-23,103.4329
1997-09-24,102.1883
1997-09-25,100.9432
1997-09-26,99.8539
1997-09-27,98.45356
1997-09-28,97.20897
1997-09-29,95.96391
1997-09-30,95.03034
1997-10-01,93.78575
1997-10-02,92.73693
1997-10-03,91.39734
1997-10-04,90.20674
1997-10-05,88.86669
1997-10-06,87.52709
1997-10-07,86.1875
1997-10-08,86.33649
1997-10-09,86.63403
1997-10-10,87.97363
1997-10-11,89.31322
1997-10-12,90.65327
1997-10-13,91.99287
1997-10-14,93.18346
1997-10-15,94.09678
1997-10-16,94.25253
1997-10-17,93.33246
1997-10-18,92.73693
1997-10-19,92.1414
1997-10-20,91.99287
1997-10-21,91.39734
1997-10-22,90.20674
1997-10-23,89.16468
1997-10-24,88.12262
1997-10-25,86.93202
1997-10-26,85.74097
1997-10-27,84.55037
1997-10-28,83.21077
1997-10-29,82.01971
1997-10-30,80.68012
1997-10-31,79.19153
1997-11-01,78.14948
1997-11-02,76.80988
1997-11-03,75.61928
1997-11-04,74.27968
1997-11-05,72.34456
1997-11-06,71.1535
1997-11-07,69.96291
1997-11-08,68.47431
1997-11-09,68.02778
1997-11-10,69.96291
1997-11-11,74.42822
1997-11-12,79.34052
1997-11-13,83.35931
1997-11-14,86.1875
1997-11-15,88.12262
1997-11-16,88.86669
1997-11-17,89.16468
1997-11-18,89.01569
1997-11-19,89.46222
1997-11-20,88.86669
1997-11-21,88.12262
1997-11-22,87.37856
1997-11-23,86.63403
1997-11-24,85.74097
1997-11-25,84.55037
1997-11-26,83.6573
1997-11-27,82.31725
1997-11-28,81.12666
1997-11-29,79.78706
1997-11-30,78.894
1997-12-01,77.85194
1997-12-02,76.36334
1997-12-03,74.87476
1997-12-04,73.23763
1997-12-05,71.89803
1997-12-06,70.40944
1997-12-07,68.92085
1997-12-08,67.43225
1997-12-09,66.53919
1997-12-10,66.83718
1997-12-11,68.32578
1997-12-12,69.81391
1997-12-13,71.00497
1997-12-14,72.04702
1997-12-15,72.79109
1997-12-16,72.04702
1997-12-17,71.00497
1997-12-18,69.66537
1997-12-19,68.32578
1997-12-20,67.13472
1997-12-21,65.94412
1997-12-22,64.60452
1997-12-23,63.29988
1997-12-24,62.18007
1997-12-25,61.48024
1997-12-26,60.08015
1997-12-27,58.68007
1997-12-28,57.27998
1997-12-29,56.86
1997-12-30,55.45992
1997-12-31,54.06026
1998-01-01,52.66017
1998-01-02,51.53993
1998-01-03,50.42012
1998-01-04,49.58015
1998-01-05,48.32021
1998-01-06,46.92012
1998-01-07,45.52003
1998-01-08,44.40022
1998-01-09,43.00014
1998-01-10,41.60005
1998-01-11,40.19997
1998-01-12,39.64027
1998-01-13,39.08015
1998-01-14,38.66017
1998-01-15,38.3799
1998-01-16,38.10005
1998-01-17,37.68007
1998-01-18,37.26009
1998-01-19,36.8401
1998-01-20,35.86
1998-01-21,35.06503
1998-01-22,34.00521
1998-01-23,33.21024
1998-01-24,31.75253
1998-01-25,30.69271
1998-01-26,29.50026
1998-01-27,28.44003
1998-01-28,26.98273
1998-01-29,25.78987
1998-01-30,24.33257
1998-01-31,22.87526
1998-02-01,21.41755
1998-02-02,19.96024
1998-02-03,18.50253
1998-02-04,17.17745
1998-02-05,15.72015
1998-02-06,14.26243
1998-02-07,12.6725
1998-02-08,11.08256
1998-02-09,9.492629
1998-02-10,7.862461
1998-02-11,6.614385
1998-02-12,4.991924
1998-02-13,3.494385
1998-02-14,3.12
1998-02-15,2.870537
1998-02-16,2.870537
1998-02-17,2.870537
1998-02-18,3.244922
1998-02-19,3.993691
1998-02-20,4.368076
1998-02-21,6.115078
1998-02-22,7.862461
1998-02-23,8.736152
1998-02-24,10.15497
1998-02-25,11.48005
1998-02-26,12.80513
1998-02-27,14.39506
1998-02-28,15.72015
1998-03-01,16.64774
1998-03-02,17.70757
1998-03-03,18.3699
1998-03-04,19.16487
1998-03-05,19.56276
1998-03-06,20.09247
1998-03-07,20.48995
1998-03-08,20.88744
1998-03-09,21.28492
1998-03-10,21.81503
1998-03-11,21.81503
1998-03-12,22.21252
1998-03-13,22.47737
1998-03-14,22.74263
1998-03-15,22.87526
1998-03-16,23.00748
1998-03-17,23.27274
1998-03-18,23.5376
1998-03-19,23.93508
1998-03-20,24.19994
1998-03-21,24.33257
1998-03-22,24.33257
1998-03-23,24.46519
1998-03-24,24.73005
1998-03-25,24.86268
1998-03-26,24.9949
1998-03-27,25.39239
1998-03-28,25.52502
1998-03-29,25.78987
1998-03-30,26.31998
1998-03-31,27.11495
1998-04-01,28.3074
1998-04-02,29.76511
1998-04-03,30.69271
1998-04-04,31.6199
1998-04-05,32.68013
1998-04-06,33.34247
1998-04-07,34.00521
1998-04-08,34.66755
1998-04-09,35.32989
1998-04-10,36.00014
1998-04-11,36.8401
1998-04-12,37.53993
1998-04-13,38.3799
1998-04-14,39.21986
1998-04-15,39.77998
1998-04-16,40.61995
1998-04-17,41.32021
1998-04-18,41.8799
1998-04-19,42.29988
1998-04-20,42.86
1998-04-21,43.27998
1998-04-22,43.69997
1998-04-23,44.26009
1998-04-24,44.95992
1998-04-25,47.19997
1998-04-26,50.14027
1998-04-27,53.21986
1998-04-28,56.29988
1998-04-29,59.10005
1998-04-30,62.8799
1998-05-01,65.34859
1998-05-02,68.77231
1998-05-03,75.02375
1998-05-04,81.27565
1998-05-05,84.69891
1998-05-06,87.52709
1998-05-07,89.61121
1998-05-08,91.69488
1998-05-09,94.09678
1998-05-10,96.58643
1998-05-11,99.54288
1998-05-12,101.2542
1998-05-13,103.1218
1998-05-14,105.1442
1998-05-15,106.5451
1998-05-16,107.7897
1998-05-17,108.879
1998-05-18,109.9683
1998-05-19,110.4351
1998-05-20,111.0571
1998-05-21,111.3686
1998-05-22,111.9907
1998-05-23,112.4575
1998-05-24,113.08
1998-05-25,113.5468
1998-05-26,113.8583
1998-05-27,114.6361
1998-05-28,115.5697
1998-05-29,116.1922
1998-05-30,116.8142
1998-05-31,117.4368
1998-06-01,118.2151
1998-06-02,118.8371
1998-06-03,119.4597
1998-06-04,120.0822
1998-06-05,120.7042
1998-06-06,121.1715
1998-06-07,122.1051
1998-06-08,123.1939
1998-06-09,123.6607
1998-06-10,124.2832
1998-06-11,125.2196
1998-06-12,125.846
1998-06-13,126.3156
1998-06-14,126.7852
1998-06-15,127.5678
1998-06-16,128.0374
1998-06-17,128.507
1998-06-18,129.2901
1998-06-19,129.9164
1998-06-20,130.386
1998-06-21,130.8557
1998-06-22,131.1686
1998-06-23,132.2646
1998-06-24,133.6735
1998-06-25,134.456
1998-06-26,135.0824
1998-06-27,135.7087
1998-06-28,137.7439
1998-06-29,143.2228
1998-06-30,147.1365
1998-07-01,149.6414
1998-07-02,151.6766
1998-07-03,153.0855
1998-07-04,154.0248
1998-07-05,154.8078
1998-07-06,155.4337
1998-07-07,155.9033
1998-07-08,156.2234
1998-07-09,156.7133
1998-07-10,157.0398
1998-07-11,157.3667
1998-07-12,157.6931
1998-07-13,158.183
1998-07-14,158.9993
1998-07-15,159.6526
1998-07-16,159.979
1998-07-17,160.306
1998-07-18,160.9593
1998-07-19,161.4492
1998-07-20,161.7756
1998-07-21,162.4289
1998-07-22,163.2452
1998-07-23,163.8986
1998-07-24,164.3885
1998-07-25,164.7149
1998-07-26,165.0418
1998-07-27,165.3682
1998-07-28,165.6946
1998-07-29,166.0216
1998-07-30,167.0013
1998-07-31,167.9811
1998-08-01,168.471
1998-08-02,168.7974
1998-08-03,169.7771
1998-08-04,170.4305
1998-08-05,170.9204
1998-08-06,171.4102
1998-08-07,171.7367
1998-08-08,171.9001
1998-08-09,172.2265
1998-08-10,172.39
1998-08-11,172.5535
1998-08-12,172.8799
1998-08-13,173.3698
1998-08-14,173.8596
1998-08-15,174.0231
1998-08-16,174.3495
1998-08-17,174.513
1998-08-18,175.0029
1998-08-19,175.6562
1998-08-20,175.8192
1998-08-21,175.9826
1998-08-22,176.309
1998-08-23,176.636
1998-08-24,176.7994
1998-08-25,176.9624
1998-08-26,177.1258
1998-08-27,177.2893
1998-08-28,177.4523
1998-08-29,177.6157
1998-08-30,177.7792
1998-08-31,178.1056
1998-09-01,178.432
1998-09-02,178.432
1998-09-03,178.432
1998-09-04,178.5955
1998-09-05,178.5955
1998-09-06,178.7589
1998-09-07,178.7589
1998-09-08,178.7589
1998-09-09,179.2488
1998-09-10,181.3718
1998-09-11,183.6577
1998-09-12,185.6173
1998-09-13,187.4138
1998-09-14,189.2231
1998-09-15,191.5711
1998-09-16,194.0865
1998-09-17,195.2605
1998-09-18,196.7698
1998-09-19,197.6081
1998-09-20,198.4469
1998-09-21,199.1173
1998-09-22,199.7883
1998-09-23,200.4592
1998-09-24,200.7944
1998-09-25,201.4654
1998-09-26,201.8006
1998-09-27,202.1363
1998-09-28,202.4715
1998-09-29,203.3098
1998-09-30,204.9869
1998-10-01,205.8257
1998-10-02,206.664
1998-10-03,207.5023
1998-10-04,208.1733
1998-10-05,208.6763
1998-10-06,209.0116
1998-10-07,209.3473
1998-10-08,209.8504
1998-10-09,210.5213
1998-10-10,210.8565
1998-10-11,211.1917
1998-10-12,211.5275
1998-10-13,211.8627
1998-10-14,211.3596
1998-10-15,210.6887
1998-10-16,211.1917
1998-10-17,210.5213
1998-10-18,211.0244
1998-10-19,211.1917
1998-10-20,211.1917
1998-10-21,211.3596
1998-10-22,211.6948
1998-10-23,213.3719
1998-10-24,215.72
1998-10-25,219.4094
1998-10-26,225.0153
1998-10-27,230.0092
1998-10-28,232.4197
1998-10-29,235.175
1998-10-30,236.7247
1998-10-31,237.5861
1998-11-01,238.4468
1998-11-02,239.3076
1998-11-03,239.8247
1998-11-04,238.9634
1998-11-05,237.7579
1998-11-06,236.5529
1998-11-07,235.3474
1998-11-08,235.5197
1998-11-09,235.864
1998-11-10,235.6916
1998-11-11,234.8308
1998-11-12,233.6253
1998-11-13,232.4197
1998-11-14,231.0424
1998-11-15,229.8368
1998-11-16,228.6313
1998-11-17,227.4263
1998-11-18,226.2208
1998-11-19,224.6711
1998-11-20,223.2932
1998-11-21,222.26
1998-11-22,220.9186
1998-11-23,219.5767
1998-11-24,218.2354
1998-11-25,217.0613
1998-11-26,215.5521
1998-11-27,214.5459
1998-11-28,214.2107
1998-11-29,213.875
1998-11-30,213.7071
1998-12-01,212.8688
1998-12-02,211.1917
1998-12-03,209.6825
1998-12-04,208.6763
1998-12-05,207.838
1998-12-06,207.6702
1998-12-07,207.6702
1998-12-08,206.4962
1998-12-09,205.3221
1998-12-10,203.6455
1998-12-11,202.3036
1998-12-12,202.1363
1998-12-13,201.9684
1998-12-14,201.9684
1998-12-15,200.2913
1998-12-16,199.1173
1998-12-17,197.7759
1998-12-18,197.105
1998-12-19,197.2729
1998-12-20,197.6081
1998-12-21,197.9438
1998-12-22,196.7698
1998-12-23,195.4279
1998-12-24,194.0865
1998-12-25,194.4217
1998-12-26,194.7575
1998-12-27,195.0927
1998-12-28,195.931
1998-12-29,194.2544
1998-12-30,193.5835
1998-12-31,192.2416
1999-01-01,192.5773
1999-01-02,192.9125
1999-01-03,193.4156
1999-01-04,193.9187
1999-01-05,193.4156
1999-01-06,194.0865
1999-01-07,194.5896
1999-01-08,193.4156
1999-01-09,192.0742
1999-01-10,190.9002
1999-01-11,189.7262
1999-01-12,188.8879
1999-01-13,187.0869
1999-01-14,185.7807
1999-01-15,184.3111
1999-01-16,183.1679
1999-01-17,182.1881
1999-01-18,181.5348
1999-01-19,180.555
1999-01-20,179.7387
1999-01-21,179.5752
1999-01-22,180.555
1999-01-23,181.2083
1999-01-24,181.6982
1999-01-25,182.3516
1999-01-26,181.5348
1999-01-27,180.3915
1999-01-28,179.2488
1999-01-29,178.2691
1999-01-30,177.1258
1999-01-31,175.9826
1999-02-01,174.6764
1999-02-02,173.3698
1999-02-03,172.39
1999-02-04,171.0838
1999-02-05,170.4305
1999-02-06,169.7771
1999-02-07,169.1243
1999-02-08,168.3075
1999-02-09,167.0013
1999-02-10,165.8581
1999-02-11,164.7149
1999-02-12,163.4087
1999-02-13,162.4289
1999-02-14,161.2857
1999-02-15,160.306
1999-02-16,158.9993
1999-02-17,157.6931
1999-02-18,156.3869
1999-02-19,155.1207
1999-02-20,154.0248
1999-02-21,152.9293
1999-02-22,151.8333
1999-02-23,150.5807
1999-02-24,149.1718
1999-02-25,147.6062
1999-02-26,146.354
1999-02-27,145.1018
1999-02-28,143.8491
1999-03-01,142.5969
1999-03-02,141.3443
1999-03-03,140.0921
1999-03-04,138.8394
1999-03-05,137.5872
1999-03-06,136.3345
1999-03-07,135.0824
1999-03-08,133.8302
1999-03-09,132.2646
1999-03-10,130.8557
1999-03-11,129.603
1999-03-12,128.0374
1999-03-13,126.6285
1999-03-14,125.3763
1999-03-15,124.1275
1999-03-16,122.5718
1999-03-17,121.4825
1999-03-18,120.0822
1999-03-19,118.6818
1999-03-20,117.2815
1999-03-21,115.7254
1999-03-22,114.3251
1999-03-23,112.9242
1999-03-24,111.3686
1999-03-25,109.8125
1999-03-26,108.5675
1999-03-27,107.3229
1999-03-28,105.7668
1999-03-29,104.2107
1999-03-30,102.9661
1999-03-31,101.41
1999-04-01,101.099
1999-04-02,101.8768
1999-04-03,102.9661
1999-04-04,104.989
1999-04-05,106.5451
1999-04-06,107.6339
1999-04-07,108.7232
1999-04-08,111.2129
1999-04-09,113.5468
1999-04-10,118.2151
1999-04-11,122.8829
1999-04-12,127.4116
1999-04-13,131.3253
1999-04-14,134.6127
1999-04-15,135.3953
1999-04-16,135.8649
1999-04-17,136.3345
1999-04-18,137.5872
1999-04-19,138.6832
1999-04-20,138.9961
1999-04-21,139.7787
1999-04-22,139.309
1999-04-23,138.5265
1999-04-24,138.8394
1999-04-25,139.4657
1999-04-26,140.5617
1999-04-27,142.4402
1999-04-28,144.6322
1999-04-29,147.6062
1999-04-30,151.3637
1999-05-01,154.1815
1999-05-02,157.0398
1999-05-03,159.4892
1999-05-04,161.6121
1999-05-05,162.5919
1999-05-06,162.9188
1999-05-07,163.4087
1999-05-08,163.8986
1999-05-09,164.225
1999-05-10,165.0418
1999-05-11,165.0418
1999-05-12,164.8783
1999-05-13,164.7149
1999-05-14,166.0216
1999-05-15,167.1643
1999-05-16,168.3075
1999-05-17,169.6142
1999-05-18,171.2468
1999-05-19,172.7169
1999-05-20,174.513
1999-05-21,176.636
1999-05-22,178.5955
1999-05-23,180.555
1999-05-24,182.5145
1999-05-25,184.801
1999-05-26,186.4341
1999-05-27,188.3936
1999-05-28,189.5588
1999-05-29,190.9002
1999-05-30,192.2416
1999-05-31,193.5835
1999-06-01,194.5896
1999-06-02,195.4279
1999-06-03,196.0988
1999-06-04,196.7698
1999-06-05,197.7759
1999-06-06,199.1173
1999-06-07,200.6266
1999-06-08,202.3036
1999-06-09,204.6517
1999-06-10,208.1733
1999-06-11,211.3596
1999-06-12,215.5521
1999-06-13,220.2477
1999-06-14,222.4324
1999-06-15,224.1545
1999-06-16,225.8761
1999-06-17,226.7374
1999-06-18,227.4263
1999-06-19,228.1147
1999-06-20,229.1479
1999-06-21,230.181
1999-06-22,230.87
1999-06-23,231.3866
1999-06-24,232.2479
1999-06-25,233.1087
1999-06-26,233.9695
1999-06-27,234.8308
1999-06-28,235.0026
1999-06-29,236.7247
1999-06-30,238.2745
1999-07-01,238.9634
1999-07-02,240.5132
1999-07-03,241.5463
1999-07-04,242.5795
1999-07-05,243.6126
1999-07-06,244.3016
1999-07-07,244.8182
1999-07-08,245.3347
1999-07-09,245.8513
1999-07-10,246.0237
1999-07-11,246.1961
1999-07-12,246.3679
1999-07-13,245.3347
1999-07-14,244.1297
1999-07-15,243.6126
1999-07-16,243.6126
1999-07-17,243.785
1999-07-18,244.1297
1999-07-19,244.3016
1999-07-20,244.474
1999-07-21,244.6463
1999-07-22,244.8182
1999-07-23,244.9905
1999-07-24,245.1629
1999-07-25,245.3347
1999-07-26,245.3347
1999-07-27,245.3347
1999-07-28,245.3347
1999-07-29,245.3347
1999-07-30,245.3347
1999-07-31,245.3347
1999-08-01,245.3347
1999-08-02,245.5071
1999-08-03,245.5071
1999-08-04,245.5071
1999-08-05,245.5071
1999-08-06,245.5071
1999-08-07,245.5071
1999-08-08,245.5071
1999-08-09,245.5071
1999-08-10,245.5071
1999-08-11,245.6795
1999-08-12,245.6795
1999-08-13,245.6795
1999-08-14,245.8513
1999-08-15,246.1961
1999-08-16,249.6397
1999-08-17,252.9116
1999-08-18,253.7729
1999-08-19,254.1171
1999-08-20,253.7729
1999-08-21,253.084
1999-08-22,252.395
1999-08-23,251.7061
1999-08-24,250.6729
1999-08-25,249.8121
1999-08-26,248.779
1999-08-27,248.2624
1999-08-28,248.6066
1999-08-29,248.9513
1999-08-30,249.2955
1999-08-31,248.9513
1999-09-01,248.2624
1999-09-02,247.2292
1999-09-03,246.0237
1999-09-04,244.9905
1999-09-05,243.6126
1999-09-06,242.4076
1999-09-07,241.2021
1999-09-08,239.8247
1999-09-09,238.4468
1999-09-10,237.0695
1999-09-11,236.2082
1999-09-12,236.7247
1999-09-13,237.2413
1999-09-14,235.864
1999-09-15,234.3142
1999-09-16,232.9363
1999-09-17,231.7313
1999-09-18,232.7645
1999-09-19,233.9695
1999-09-20,236.3805
1999-09-21,237.7579
1999-09-22,240.6855
1999-09-23,245.3347
1999-09-24,248.2624
1999-09-25,250.1563
1999-09-26,251.5342
1999-09-27,253.2563
1999-09-28,254.1171
1999-09-29,254.2895
1999-09-30,254.2895
1999-10-01,253.6005
1999-10-02,253.6005
1999-10-03,253.6005
1999-10-04,254.1171
1999-10-05,253.7729
1999-10-06,253.4282
1999-10-07,252.7397
1999-10-08,252.0508
1999-10-09,251.1895
1999-10-10,250.3287
1999-10-11,249.2955
1999-10-12,248.09
1999-10-13,247.2292
1999-10-14,246.1961
1999-10-15,245.3347
1999-10-16,244.3016
1999-10-17,243.4408
1999-10-18,242.2353
1999-10-19,240.6855
1999-10-20,239.48
1999-10-21,238.1026
1999-10-22,236.7247
1999-10-23,235.5197
1999-10-24,234.3142
1999-10-25,233.9695
1999-10-26,233.9695
1999-10-27,235.175
1999-10-28,235.0026
1999-10-29,234.3142
1999-10-30,234.1418
1999-10-31,233.9695
1999-11-01,233.9695
1999-11-02,234.6584
1999-11-03,234.8308
1999-11-04,235.0026
1999-11-05,234.4861
1999-11-06,234.1418
1999-11-07,234.4861
1999-11-08,234.4861
1999-11-09,234.3142
1999-11-10,233.6253
1999-11-11,233.1087
1999-11-12,232.5921
1999-11-13,231.7313
1999-11-14,231.3866
1999-11-15,230.87
1999-11-16,229.6645
1999-11-17,228.6313
1999-11-18,227.5982
1999-11-19,226.2208
1999-11-20,226.2208
1999-11-21,226.2208
1999-11-22,226.2208
1999-11-23,224.4987
1999-11-24,223.1213
1999-11-25,221.7569
1999-11-26,220.7508
1999-11-27,219.4094
1999-11-28,219.2415
1999-11-29,221.4217
1999-11-30,221.5891
1999-12-01,221.4217
1999-12-02,220.5829
1999-12-03,219.9125
1999-12-04,220.0798
1999-12-05,220.2477
1999-12-06,220.0798
1999-12-07,219.2415
1999-12-08,218.5706
1999-12-09,217.8996
1999-12-10,217.5644
1999-12-11,217.7323
1999-12-12,217.8996
1999-12-13,218.2354
1999-12-14,218.0675
1999-12-15,216.5583
1999-12-16,215.3842
1999-12-17,213.5398
1999-12-18,212.1979
1999-12-19,210.8565
1999-12-20,209.3473
1999-12-21,208.0054
1999-12-22,206.664
1999-12-23,205.49
1999-12-24,204.1486
1999-12-25,202.8067
1999-12-26,203.8129
1999-12-27,205.49
1999-12-28,205.3221
1999-12-29,204.316
1999-12-30,203.1425
1999-12-31,202.3036
2000-01-03,198.1112
2000-01-04,197.4407
2000-01-05,196.4341
2000-01-06,195.2605
2000-01-07,195.0927
2000-01-10,196.4341
2000-01-11,197.105
2000-01-12,196.6019
2000-01-13,196.2667
2000-01-14,195.931
2000-01-17,191.9063
2000-01-19,190.2292
2000-01-20,189.0557
2000-01-21,187.5768
2000-01-24,184.1476
2000-01-25,183.0044
2000-01-26,181.3718
2000-01-31,174.6764
2000-02-01,173.2068
2000-02-02,172.0636
2000-02-04,169.1243
2000-02-07,165.2048
2000-02-08,165.2048
2000-02-09,164.7149
2000-02-10,163.2452
2000-02-11,162.5919
2000-02-14,159.979
2000-02-15,159.3262
2000-02-16,158.0195
2000-02-17,157.0398
2000-02-18,155.9033
2000-02-21,152.1462
2000-02-22,150.7374
2000-02-23,149.9548
2000-02-24,148.8588
2000-02-25,147.4499
2000-02-28,144.4754
2000-02-29,143.3795
2000-03-01,142.4402
2000-03-02,141.3443
2000-03-03,140.405
2000-03-06,136.3345
2000-03-07,135.7087
2000-03-08,134.456
2000-03-09,133.6735
2000-03-10,132.5775
